Year,Month,Stock_lag_MV,Stock_Ew_Ret,Stock_Vw_Ret
1972,6,786307.7857,-0.03473986,-0.021368267
1972,7,769583.2245,-0.032218178,-0.004857873
1972,8,765689.1549,0.010680054,0.035470271
1972,9,791678.1543,-0.032041737,-0.007948709
1972,10,785875.2839,-0.015837313,0.009153486
1972,11,792553.7768,0.050722249,0.049679172
1972,12,828837.4893,-0.010147963,0.009915322
1973,1,1187702.665,-0.028443631,-0.023444253
1973,2,950428.2854,-0.075787554,-0.044266367
1973,3,904548.7588,-0.031308658,-0.008675896
1973,4,895747.1125,-0.072843358,-0.051554859
1973,5,848735.7999,-0.086723626,-0.024388149
1973,6,824046.1735,-0.041089834,-0.010499025
1973,7,813912.7623,0.106790035,0.056813604
1973,8,858543.4637,-0.045105288,-0.031199394
1973,9,827340.865,0.071632327,0.054257519
1973,10,872375.5057,-0.001472329,-0.001761897
1973,11,870263.9895,-0.173580665,-0.121857872
1973,12,759140.4305,-0.04242238,0.013741342
1974,1,766101.6734,0.130172179,0.004652107
1974,2,768040.1895,0.006819171,0.001134127
1974,3,764400.4476,0.009016482,-0.022556881
1974,4,745814.7396,-0.052601957,-0.045355282
1974,5,710600.2938,-0.06868153,-0.039344354
1974,6,678811.0817,-0.030643897,-0.022243783
1974,7,661664.2415,-0.051661577,-0.073399445
1974,8,611619.075,-0.078414946,-0.087418748
1974,9,553291.8756,-0.077554706,-0.109542405
1974,10,491171.2231,0.087561277,0.165976327
1974,11,571146.639,-0.047681756,-0.039631359
1974,12,546361.6908,-0.0752762,-0.027483279
1975,1,531745.512,0.278048249,0.142444903
1975,2,606991.8729,0.055615904,0.059880853
1975,3,640300.3921,0.078032586,0.030700692
1975,4,664010.843,0.033772677,0.04663049
1975,5,695155.704,0.072278329,0.056265377
1975,6,739532.1086,0.070217244,0.052119584
1975,7,770089.123,-0.006968701,-0.060963801
1975,8,721105.1605,-0.044571917,-0.023664442
1975,9,700279.1998,-0.035715133,-0.037330925
1975,10,672865.1209,0.015924841,0.058530828
1975,11,710288.3139,0.017780683,0.030534335
1975,12,729069.8135,-0.004731641,-0.011281308
1976,1,719961.2684,0.180182523,0.126084221
1976,2,809759.5078,0.111742878,0.006581643
1976,3,813245.0402,0.021568972,0.027161773
1976,4,833813.3834,-0.004244574,-0.010656083
1976,5,825053.7403,-0.018878291,-0.009637098
1976,6,813424.2172,0.026150461,0.044799994
1976,7,848944.133,0.002664854,-0.005932249
1976,8,842188.0785,-0.015099156,-0.001340567
1976,9,832196.8215,0.015341981,0.025024173
1976,10,856876.1848,-0.020686124,-0.020112289
1976,11,838745.9178,0.025262122,0.007526276
1976,12,842131.3414,0.097289639,0.060538627
1977,1,892454.3643,0.035666574,-0.036675219
1977,2,857440.712,0.003569513,-0.015853578
1977,3,839109.9953,0.010797686,-0.009904155
1977,4,830594.6522,0.017544993,0.005253571
1977,5,835402.1981,0.003262464,-0.010802561
1977,6,821063.6863,0.051439455,0.05111116
1977,7,863417.2592,0.01148789,-0.012685119
1977,8,851888.2175,-0.002997783,-0.013066329
1977,9,835399.6097,0.014257109,0.001638798
1977,10,835935.8654,-0.022406345,-0.038888137
1977,11,800771.9671,0.068430011,0.044947715
1977,12,831264.0006,0.021044632,0.00753588
1978,1,838912.9786,-0.01189866,-0.055080902
1978,2,788784.716,0.025479955,-0.009177631
1978,3,775552.353,0.06546283,0.033713257
1978,4,799165.0732,0.07923585,0.083965813
1978,5,864487.8656,0.068422065,0.022698308
1978,6,922600.1337,0.009914713,-0.010922552
1978,7,864968.3075,0.05039171,0.056590918
1978,8,912571.5811,0.091653656,0.042970753
1978,9,944677.887,0.005654415,-0.00808234
1978,10,937190.1505,-0.176676646,-0.11211259
1978,11,829358.2628,0.041151673,0.034185268
1978,12,851459.5661,0.013070558,0.016601559
1979,1,867594.4816,0.091295726,0.049966085
1979,2,907065.7668,-0.017296006,-0.028104059
1979,3,872720.7195,0.081261204,0.064799478
1979,4,925925.079,0.027991668,0.007364176
1979,5,929531.4701,-0.004392605,-0.013487656
1979,6,920215.2079,0.053351547,0.045917086
1979,7,948331.2932,0.022476985,0.015894612
1979,8,960930.8392,0.07314015,0.062902678
1979,9,1015025.263,-0.002382982,0.000203435
1979,10,1012992.556,-0.094940681,-0.07207534
1979,11,936247.3828,0.06430572,0.061937897
1979,12,988657.7983,0.066078606,0.027372212
1980,1,1018651.394,0.101358421,0.062921486
1980,2,1203012.087,-0.006671094,-0.002976136
1980,3,1063472.644,-0.161089746,-0.116590174
1980,4,934982.8908,0.049450376,0.052189146
1980,5,983061.7003,0.068710311,0.060546971
1980,6,1036399.238,0.043669899,0.036710234
1980,7,1100055.482,0.088346419,0.068470148
1980,8,1149452.119,0.064746125,0.024457346
1980,9,1171107.8,0.050804096,0.029422433
1980,10,1208698.188,0.047221878,0.020174067
1980,11,1229492.326,0.070837046,0.105314839
1980,12,1348708.961,-0.03103934,-0.031773677
1981,1,1314680.923,0.006119349,-0.039973562
1981,2,1260487.19,0.002571998,0.016394039
1981,3,1272770.675,0.071839008,0.04758295
1981,4,1330655.622,0.02834966,-0.010984818
1981,5,1316699.455,0.028373326,0.012627198
1981,6,1573685.095,-0.012996071,-0.008381188
1981,7,1313505.894,-0.019337811,-0.002983599
1981,8,1309727.36,-0.072616248,-0.057205197
1981,9,1225914.405,-0.087603758,-0.058955607
1981,10,1148353.729,0.069858496,0.060862759
1981,11,1207188.289,0.018615952,0.044214453
1981,12,1258340.186,-0.019459634,-0.027543412
1982,1,1226222.243,-0.017648523,-0.024366118
1982,2,1192274.406,-0.046989222,-0.04927166
1982,3,1123735.263,-0.011789696,-0.00854813
1982,4,1099941.57,0.05190928,0.043798868
1982,5,1143780.596,-0.023356888,-0.028503721
1982,6,1100161.467,-0.035682805,-0.020986091
1982,7,1074328.835,-0.016536969,-0.021205191
1982,8,1039904.86,0.061158576,0.118853461
1982,9,1162036.996,0.032246394,0.018062242
1982,10,1180988.779,0.127753354,0.118771705
1982,11,1318271.346,0.092751975,0.053067352
1982,12,1387231.837,0.021150842,0.01229039
1983,1,1406781.443,0.111246492,0.042798834
1983,2,1460360.407,0.054413858,0.031994664
1983,3,1498270.973,0.050410192,0.03451786
1983,4,1555346.303,0.07988116,0.07375029
1983,5,1671302.267,0.092037082,0.012126604
1983,6,1689948.362,0.049192748,0.037367844
1983,7,1767535.552,-0.019004148,-0.033220252
1983,8,1728588.972,-0.0344654,0.002457553
1983,9,1713974.666,0.01164737,0.017219857
1983,10,1749137.476,-0.056243792,-0.02681481
1983,11,1704078.147,0.028888831,0.028644054
1983,12,1749836.232,-0.019901375,-0.01047531
1984,1,1737199.724,0.003574535,-0.011590081
1984,2,1717769.476,-0.056648251,-0.040485965
1984,3,1627650.009,0.005992817,0.01361579
1984,4,1644827.05,-0.019964382,0.003004081
1984,5,1645506.712,-0.050491648,-0.051803014
1984,6,1552016.903,0.014449832,0.025578744
1984,7,1575721.999,-0.046631938,-0.019115882
1984,8,1536230.4,0.088218604,0.110842569
1984,9,1694704.676,-0.001678848,0.000570563
1984,10,1689035.347,-0.022387867,0.001463451
1984,11,1678744.657,-0.032768967,-0.010308623
1984,12,1644986.694,0.006515611,0.024708743
1985,1,1679547.68,0.122878525,0.086098402
1985,2,1815356.345,0.048392466,0.018006953
1985,3,1837472.164,-0.011783958,-0.002226882
1985,4,1826783.241,-0.012242531,-0.002394802
1985,5,1820236.857,0.022377134,0.057260809
1985,6,1914922.957,0.00220805,0.018127474
1985,7,1921204.692,0.024317125,-0.000653795
1985,8,1917561.511,-0.004761725,-0.004604795
1985,9,1892608.289,-0.058207596,-0.0390467
1985,10,1804597.26,0.018013429,0.046511271
1985,11,1885085.282,0.052818466,0.070523498
1985,12,1996653.382,0.029854354,0.04521177
1986,1,2086300.502,0.043403106,0.012096524
1986,2,2104014.02,0.062273835,0.076468577
1986,3,2253937.757,0.047576126,0.054731859
1986,4,2376888.872,0.014427986,-0.00759371
1986,5,2342416.966,0.036976655,0.051010736
1986,6,2459268.969,0.008117808,0.015560926
1986,7,2499914.619,-0.075124645,-0.059142903
1986,8,2355768.344,0.017222733,0.065115257
1986,9,2502708.327,-0.063325484,-0.081253099
1986,10,2294144.308,0.025206373,0.051043924
1986,11,2403108.627,-0.007582233,0.015534225
1986,12,2428744.544,-0.035772944,-0.027538215
1987,1,2350316.837,0.116486122,0.128532374
1987,2,2651563.944,0.076472392,0.048089397
1987,3,2770421.914,0.031119926,0.02104909
1987,4,2830089.389,-0.020680125,-0.016494446
1987,5,2777587.055,-0.000129421,0.004837305
1987,6,2794098.94,0.020783679,0.043730941
1987,7,2895014.5,0.031652565,0.04287441
1987,8,3010767.093,0.016334438,0.039903688
1987,9,3116337.139,-0.015502826,-0.021295935
1987,10,3052182.332,-0.273440734,-0.225775992
1987,11,2350747.736,-0.054161905,-0.073920185
1987,12,2162529.882,0.028635781,0.072065471
1988,1,2311711.468,0.078775479,0.04499892
1988,2,2404142.733,0.063725157,0.052110866
1988,3,2512919.188,0.036313556,-0.018173757
1988,4,2449815.438,0.015002486,0.010278783
1988,5,2465871.272,-0.017288162,0.002204845
1988,6,2454906.453,0.050408978,0.052665201
1988,7,2569906.307,-0.000199597,-0.007355933
1988,8,2535885.57,-0.022439491,-0.027056701
1988,9,2445615.356,0.01920139,0.039110277
1988,10,2531516.671,-0.014283347,0.017660482
1988,11,2562705.395,-0.039916904,-0.017115125
1988,12,2500755.221,0.02096324,0.021091939
1989,1,2509942.622,0.062706822,0.066218777
1989,2,2657454.779,0.003544453,-0.016374335
1989,3,2599309.05,0.016946804,0.022360762
1989,4,2648546.833,0.030449144,0.050048953
1989,5,2772676.989,0.028651583,0.040730606
1989,6,2848610.04,-0.010740645,-0.006286915
1989,7,2817734.136,0.028770797,0.078725032
1989,8,3020282.682,0.019445917,0.021789176
1989,9,3074216.309,0.002611424,-0.00115935
1989,10,3064850.08,-0.052939085,-0.02979177
1989,11,2969478.643,-0.010550015,0.017145376
1989,12,3004598.852,-0.015215719,0.017688605
1990,1,3056198.233,-0.050713874,-0.072270788
1990,2,2811385.991,0.01999511,0.016822546
1990,3,2848838.36,0.025980858,0.024713159
1990,4,2917923.952,-0.025642871,-0.026700322
1990,5,2835934.725,0.045543192,0.09095962
1990,6,3084514.067,0.00508756,-0.004632566
1990,7,3061167.681,-0.030979462,-0.012218023
1990,8,3022165.663,-0.114472821,-0.094511126
1990,9,2717781.382,-0.080897266,-0.055087254
1990,10,2558528.344,-0.061546473,-0.012403849
1990,11,2518382.613,0.036708423,0.069050861
1990,12,2679494.819,-0.003726091,0.03060207
1991,1,2749801.385,0.08790366,0.051993107
1991,2,2883308.773,0.136953302,0.076630961
1991,3,3093409.172,0.083052968,0.03098182
1991,4,3197610.537,0.031633803,0.002549537
1991,5,3202918.265,0.029415819,0.04123052
1991,6,3332906.62,-0.035910592,-0.04518609
1991,7,3197865.753,0.03503578,0.047230779
1991,8,3346913.511,0.030526952,0.027752347
1991,9,3431993.235,0.00783094,-0.011345925
1991,10,3407980.07,0.02455817,0.017099897
1991,11,3468442.919,-0.025293445,-0.037926582
1991,12,3331576.586,0.037642129,0.112100627
1992,1,3718605.408,0.160106338,-0.002493183
1992,2,3704056.081,0.055090648,0.013655588
1992,3,3757515.897,-0.014932446,-0.023131471
1992,4,3699160.049,-0.038364377,0.014052862
1992,5,3744077.637,0.002540086,0.005756172
1992,6,3755979.233,-0.042392603,-0.020081649
1992,7,3703444.43,0.02699377,0.040798976
1992,8,3852173.556,-0.026209529,-0.021166813
1992,9,3760427.209,0.013724952,0.014524216
1992,10,3818526.539,0.020932415,0.012443737
1992,11,3863037.727,0.074862746,0.043624621
1992,12,4022660.416,0.037528212,0.018156185
1993,1,4131302.66,0.069133048,0.011595237
1993,2,4163982.148,-0.015517636,0.003421501
1993,3,4176216.408,0.028216656,0.025669914
1993,4,4304530.279,-0.018357726,-0.028078063
1993,5,4183175.305,0.039637486,0.031023357
1993,6,4315367.973,0.012316176,0.005570123
1993,7,4376475.611,0.012722064,-0.001036844
1993,8,4371932.522,0.040091231,0.039647273
1993,9,4542287.652,0.028438528,0.001379938
1993,10,4572903.114,0.040266101,0.016315604
1993,11,4635664.674,-0.024177753,-0.016163183
1993,12,4559136.084,0.011501007,0.018749321
1994,1,4675223.272,0.049254222,0.031134359
1994,2,4820923.783,-0.006862663,-0.023322339
1994,3,4707470.066,-0.043556728,-0.045085572
1994,4,4502963.502,-0.015501918,0.00951017
1994,5,4538577.036,-0.002085899,0.008945963
1994,6,4577151.513,-0.027765883,-0.027275097
1994,7,4460397.281,0.014098065,0.030907472
1994,8,4595811.633,0.038831602,0.043841243
1994,9,4780238.044,0.007027528,-0.019174374
1994,10,4688957.13,0.000951035,0.017301771
1994,11,4763241.983,-0.043037369,-0.036576826
1994,12,4576059.514,-0.012667217,0.013046247
1995,1,4630506.645,0.031509623,0.022166487
1995,2,4722404.913,0.030861942,0.040271157
1995,3,4902251.002,0.018256091,0.026493602
1995,4,5037955.723,0.024062131,0.025516877
1995,5,5158032.233,0.019273512,0.034286691
1995,6,5319333.361,0.053759299,0.031888319
1995,7,5499114.897,0.060349102,0.041655791
1995,8,5712201.647,0.034907146,0.010168484
1995,9,5775029.081,0.028248859,0.037820523
1995,10,6103246.092,-0.043792383,-0.010245284
1995,11,5961076.999,0.016522631,0.043640293
1995,12,6217075.619,0.007487871,0.015207376
1996,1,6322332.681,0.028288745,0.026817405
1996,2,6482346.845,0.036309186,0.017197109
1996,3,6584836.916,0.026212337,0.011295531
1996,4,6675575.883,0.062928417,0.025127613
1996,5,6867446.449,0.067418366,0.027804361
1996,6,7079492.134,-0.034990813,-0.007335111
1996,7,7055928.488,-0.087051167,-0.055062205
1996,8,6656430.458,0.045872316,0.031830611
1996,9,6864019.904,0.031045861,0.054441244
1996,10,7239832.157,-0.024736657,0.012917178
1996,11,7316757.952,0.022878006,0.066553897
1996,12,7805253.772,-0.004458102,-0.012349576
1997,1,7708376.846,0.064211583,0.05407991
1997,2,8111355.784,-0.015071645,-0.000953159
1997,3,8096682.196,-0.052765879,-0.045828663
1997,4,7728280.98,-0.025573636,0.04461709
1997,5,8803916.089,0.091074292,0.066056222
1997,6,8626111.818,0.043819248,0.044665872
1997,7,8980190.983,0.049412582,0.077281685
1997,8,9667546.305,0.033733061,-0.036814733
1997,9,9300202.897,0.084893423,0.05779579
1997,10,9865826.667,-0.021211926,-0.033724652
1997,11,9519830.403,-0.021511519,0.033752514
1997,12,9832097.916,-0.028757874,0.018092587
1998,1,10020924.02,0.014163274,0.005717155
1998,2,10065536.45,0.062458915,0.074153644
1998,3,10793052.73,0.049253252,0.05146919
1998,4,11390889.97,0.02670946,0.011672655
1998,5,11491037.7,-0.045789401,-0.026618173
1998,6,11203584.64,-0.028902098,0.035904043
1998,7,11662832.39,-0.055369883,-0.02025473
1998,8,11435297.3,-0.200971926,-0.156210509
1998,9,9621642.519,0.039180495,0.066493854
1998,10,10256096.66,0.032968415,0.073014782
1998,11,11000485.23,0.082192638,0.063730416
1998,12,11617313.46,0.022926574,0.065211999
1999,1,12368057.53,0.072036269,0.038266178
1999,2,12781680.37,-0.048980453,-0.037223919
1999,3,12318052.72,-0.008358763,0.03901537
1999,4,12793323.31,0.084115521,0.047021156
1999,5,13430044.02,0.032190677,-0.021113594
1999,6,13195098.46,0.038218201,0.05161999
1999,7,13840346.46,0.008387972,-0.030942039
1999,8,13430031.13,-0.034033354,-0.009869563
1999,9,13306138.4,-0.016366681,-0.0239975
1999,10,13026893.32,-0.000767317,0.064756234
1999,11,13943665.71,0.097018398,0.037701724
1999,12,14550688.11,0.086157235,0.081022016
2000,1,15789767.32,0.051765138,-0.043253936
2000,2,15108266.61,0.127440967,0.029005605
2000,3,15650520.37,0.000915764,0.056784281
2000,4,16770539.42,-0.096360942,-0.059331403
2000,5,15826544.72,-0.063836876,-0.038900855
2000,6,15224973.07,0.084517319,0.050848537
2000,7,16029393.84,-0.021744163,-0.019952182
2000,8,15687780.07,0.062314551,0.075313126
2000,9,16907517.85,-0.041433165,-0.04928335
2000,10,16136463.72,-0.068476275,-0.022221854
2000,11,15751366.89,-0.130901255,-0.101926775
2000,12,14106728.52,-0.01429555,0.016842499
2001,1,14349092.4,0.247227439,0.037802222
2001,2,14884862.86,-0.080228302,-0.096543188
2001,3,13419518.9,-0.074086106,-0.068335467
2001,4,12507229.75,0.075687967,0.083221264
2001,5,13558764.01,0.067511139,0.010038481
2001,6,13672353.65,0.013432074,-0.016535561
2001,7,13460756.15,-0.030348807,-0.018345792
2001,8,13215743.93,-0.039598131,-0.060877601
2001,9,12401179.82,-0.133066192,-0.089576671
2001,10,11264165.87,0.083664223,0.027037047
2001,11,11573555.24,0.0783087,0.077003585
2001,12,12439516.8,0.063691477,0.017588918
2002,1,12655978.47,0.018890881,-0.012989558
2002,2,12475745.03,-0.040003189,-0.021699348
2002,3,12192405.22,0.081560972,0.043716068
2002,4,12740793.18,-0.001922347,-0.050503255
2002,5,12098800.25,-0.024335512,-0.012128102
2002,6,11934275.14,-0.070256428,-0.070632664
2002,7,11081323.03,-0.119099971,-0.080429292
2002,8,10186584.08,0.000985558,0.006350272
2002,9,10215985.71,-0.086580409,-0.101843994
2002,10,9158019.183,0.044292549,0.079631862
2002,11,9873696.002,0.129089429,0.060692143
2002,12,10453304.11,-0.051216009,-0.056442935
2003,1,9853433.668,0.001937999,-0.02468901
2003,2,9596279.628,-0.026231447,-0.017954251
2003,3,9404277.403,0.011131258,0.011927558
2003,4,9499734.5,0.100296922,0.082746198
2003,5,10278989.34,0.142029687,0.061368355
2003,6,10884024.23,0.052840949,0.015197668
2003,7,11049549.26,0.071451923,0.024006932
2003,8,11306077.84,0.049719683,0.023969963
2003,9,11572371.56,0.023242354,-0.011536114
2003,10,11477740.29,0.083214835,0.061470674
2003,11,12172779.47,0.037428378,0.014186863
2003,12,12339310.26,0.03450459,0.043666699
2004,1,12844542.06,0.071161802,0.022223686
2004,2,13118298.8,0.011559482,0.01462891
2004,3,13323504.65,0.001702338,-0.012295906
2004,4,13182377.31,-0.030326476,-0.017322501
2004,5,12956310.73,-0.001003893,0.012342579
2004,6,13099297.98,0.024250113,0.019376617
2004,7,13346668.42,-0.063736587,-0.039404265
2004,8,12801242.41,-0.014227938,0.001847257
2004,9,12811858.61,0.041326797,0.017159251
2004,10,13004771.02,0.018628149,0.01537493
2004,11,13154044.02,0.087219406,0.04691298
2004,12,13780549.6,0.059434262,0.03577616
2005,1,14273135.25,-0.035106014,-0.025878125
2005,2,13881814.22,0.009982743,0.020459544
2005,3,14150381.31,-0.029169421,-0.017223403
2005,4,13885169.1,-0.056572885,-0.024017424
2005,5,13544978.33,0.047921185,0.038906284
2005,6,14029387.67,0.034092209,0.007971643
2005,7,14117193.19,0.064700753,0.041523605
2005,8,14678511.14,-0.010977263,-0.008963682
2005,9,14489287.58,0.005719239,0.00768054
2005,10,14593184.58,-0.032308022,-0.017687367
2005,11,14304467.28,0.035862865,0.039226155
2005,12,14832509.46,0.008348981,0.00077942
2006,1,14790650.51,0.077758531,0.03381639
2006,2,15214275.16,0.004398081,0.000380623
2006,3,15238314.54,0.041586541,0.018316959
2006,4,15479393.03,0.006928669,0.01082682
2006,5,15559193.6,-0.047895143,-0.031254359
2006,6,15055449.15,-0.008760208,0.000492869
2006,7,15021641.78,-0.034204938,-0.003785761
2006,8,14932139.89,0.021379761,0.024484141
2006,9,15195302.27,0.009446752,0.022529348
2006,10,15502418.54,0.04877357,0.036283064
2006,11,16030354.18,0.027132585,0.021280459
2006,12,16308140.76,0.013670592,0.012559126
2007,1,16458238.32,0.02337962,0.01834102
2007,2,16704822.23,0.001978504,-0.015723403
2007,3,16386558.52,0.003000915,0.011153781
2007,4,16546727.23,0.022470034,0.039171161
2007,5,17141544.19,0.023914163,0.036449153
2007,6,17691462.89,-0.007077415,-0.015570262
2007,7,17358178.22,-0.049869533,-0.033156855
2007,8,16688335.65,-0.011566114,0.013382385
2007,9,16839976.63,0.015996374,0.035367251
2007,10,17318585.28,0.011091074,0.021213821
2007,11,17561638.71,-0.081998436,-0.0446231
2007,12,16644423.09,-0.01418251,-0.005854168
2008,1,16492182.86,-0.052443308,-0.061274084
2008,2,15420591.04,-0.026372747,-0.02952805
2008,3,14880342.2,-0.027213701,-0.007664678
2008,4,14747223.71,0.022496801,0.047775907
2008,5,15410048.54,0.033482625,0.020364891
2008,6,15675435.32,-0.092854706,-0.082532991
2008,7,14352288.51,0.008262658,-0.006142242
2008,8,14226675.6,0.023667564,0.01650265
2008,9,14408008.86,-0.110596365,-0.09138481
2008,10,13067704.93,-0.212403123,-0.170996057
2008,11,10768629.89,-0.139705387,-0.077265113
2008,12,9844480.453,0.029385637,0.017674408
2009,1,9986947.972,-0.039054127,-0.080810968
2009,2,9149087.47,-0.118522585,-0.100756812
2009,3,8175825.282,0.129739593,0.089818839
2009,4,8784206.173,0.21374581,0.101785931
2009,5,9661245.438,0.096647958,0.052082734
2009,6,10182354.72,0.034602497,0.004376215
2009,7,10244268.26,0.086435109,0.077281462
2009,8,11039099.1,0.066087423,0.033355516
2009,9,11423605.38,0.069770854,0.040859851
2009,10,11967209.19,-0.062520109,-0.025463368
2009,11,11590718.13,0.017368593,0.055703053
2009,12,12202189.41,0.066895992,0.027533823
2010,1,12551869.07,-0.007247145,-0.033427727
2010,2,12120859.74,0.037726015,0.033916239
2010,3,12501487.92,0.078409076,0.063105172
2010,4,13303594.74,0.075410747,0.020101512
2010,5,13555056.07,-0.082109755,-0.078799849
2010,6,12466886.78,-0.075675289,-0.0554063
2010,7,11750873.65,0.055124713,0.069217674
2010,8,12514896.67,-0.067565839,-0.047576055
2010,9,11875731.66,0.107872115,0.095549298
2010,10,12976958.52,0.043457268,0.038784918
2010,11,13442255.16,0.020934326,0.006059302
2010,12,13573976.56,0.083459553,0.068268106
2011,1,14482683.63,0.018157311,0.019958883
2011,2,14799006.46,0.043255342,0.034959759
2011,3,15321449.98,0.01049818,0.004518687
2011,4,15342641.18,0.013151477,0.028975232
2011,5,15762864.14,-0.020589877,-0.012675398
2011,6,15510096.41,-0.026096331,-0.017381554
2011,7,15183783.43,-0.025689343,-0.023528677
2011,8,14792287.42,-0.092737353,-0.059709431
2011,9,13840585.67,-0.107858628,-0.075686776
2011,10,12729013.09,0.120556104,0.113331855
2011,11,14118846.84,-0.019345226,-0.002794908
2011,12,13985765.42,0.00025042,0.007399186
2012,1,14020684.43,0.091039634,0.050489766
2012,2,14693890.12,0.039961119,0.044201728
2012,3,15276643.51,0.031922294,0.03121124
2012,4,15734068.88,-0.012180461,-0.008559031
2012,5,15571306.75,-0.070150242,-0.061612279
2012,6,14548286.3,0.038559774,0.038945243
2012,7,15079582.51,-0.010411916,0.007899686
2012,8,15154933.98,0.027105904,0.02553155
2012,9,15456331.84,0.038429748,0.027378637
2012,10,15856362.11,-0.019317231,-0.017486654
2012,11,15543407.08,0.002743662,0.007844002
2012,12,15581854.59,0.025410026,0.011822098
2013,1,15714454.44,0.072119741,0.055688596
2013,2,16570239,0.011264864,0.012909976
2013,3,16701802.4,0.044244387,0.040358426
2013,4,17373224.72,-0.001487106,0.015571833
2013,5,17618577.85,0.047815145,0.028030538
2013,6,18062916.38,0.000158015,-0.011905077
2013,7,17785128.8,0.073184143,0.056429127
2013,8,18736928.86,-0.020928519,-0.027031906
2013,9,18184200.94,0.058004576,0.037672052
2013,10,18820866.34,0.024968718,0.041660393
2013,11,19536681.23,0.040724845,0.031249028
2013,12,20101142.39,0.030831146,0.028091582
2014,1,20626694.39,0.000453497,-0.033142698
2014,2,19924011.76,0.047010199,0.046527795
2014,3,20828938.25,-0.00011977,0.004393073
2014,4,20894303.12,-0.04068995,-0.001867323
2014,5,20876789.76,0.001400109,0.020622795
2014,6,21227473.81,0.047575795,0.026119151
2014,7,21759428.28,-0.047779323,-0.020377073
2014,8,21277230.34,0.040405578,0.042327162
2014,9,22087466.77,-0.046591253,-0.019686057
2014,10,21610336.95,0.026648021,0.025089844
2014,11,22118716.12,-0.001363571,0.025464335
2014,12,22589082.52,0.018422585,-0.000598935
2015,1,22498935.76,-0.033477116,-0.031092725
2015,2,21751872.17,0.067166089,0.061284022
2015,3,22939340.68,0.000680881,-0.011077527
2015,4,22565110.49,0.000158025,0.00593812
2015,5,22667443.22,0.01162712,0.013601886
2015,6,22860115.25,-0.002286776,-0.015274944
2015,7,22456358.07,-0.030347491,0.015413919
2015,8,22784828.66,-0.045591707,-0.060212033
2015,9,21320597.45,-0.058049836,-0.030720056
2015,10,20596163.7,0.049091272,0.077413572
2015,11,22091423.6,0.024249702,0.00564857
2015,12,22107666.45,-0.04574723,-0.021571207
2016,1,21548827.4,-0.095721391,-0.057505861
2016,2,20224250.71,0.000409902,-0.000527334
2016,3,20006768.05,0.082784258,0.06973037
2016,4,21314571.81,0.036345191,0.009231247
2016,5,21432821.69,0.004455363,0.017820939
2016,6,21658792.38,-0.003921383,-0.000225124
2016,7,21599785.12,0.056844615,0.039682386
2016,8,22372157.39,0.021664537,0.005148127
2016,9,22403220.9,0.022038682,0.002837729
2016,10,22340652.3,-0.054122691,-0.020040964
2016,11,21847060.69,0.087539223,0.048762996
2016,12,22812742.36,0.019024146,0.018395144
2017,1,23147797.62,0.016774578,0.019714192
2017,2,23563740.03,0.018063468,0.03595418
2017,3,24294932.9,0.005534174,0.002028372
2017,4,24282798.33,0.000799468,0.0113865
2017,5,24531267.74,-0.021705035,0.011196326
2017,6,24741281.51,0.035464147,0.008583172
2017,7,24831321.09,-0.000821927,0.019393334
2017,8,25150060.02,-0.016309398,0.002548871
2017,9,25153062.66,0.070689876,0.025909573
2017,10,25766453.5,-0.00047909,0.023307433
2017,11,26295829.28,0.032139271,0.032019528
2017,12,27049451.56,0.011586674,0.011418601
2018,1,27300541.06,0.030729801,0.056863194
2018,2,28838111.26,-0.039305186,-0.035402787
2018,3,27713244.75,0.009181003,-0.022277735
2018,4,27112347.52,0.00577085,0.004140457
2018,5,27149879.08,0.050584813,0.02787685
2018,6,27854305.1,0.009804927,0.006285239
2018,7,27902492.04,0.00272834,0.033543138
2018,8,28780846.44,0.033743397,0.036000663
2018,9,29711045.71,-0.015304409,0.002094781
2018,10,29698830.16,-0.101271845,-0.074574407
2018,11,27365597.52,-0.003297846,0.018828242
2018,12,27682129.85,-0.128792782,-0.093503781
